active,created_date,id,intent_name,notes,scope,source,tags,trigger_sentence,type,updated_date
True,2020-06-09T15:33:29,9e7d78f1-91d7-45a9-o393-f4fcc009b76e,bt_edit_tfn,,seed,variant,,Where can I upload TFN?,TRIGGER,2020-06-09T15:33:29
True,2020-12-11T18:33:25,91c770a6-75c2-4671-b2d8-4bc50aab7bb8,bt_edit_tfn,,seed,variant,['btdecseeds'],How can I quote my TFN?,TRIGGER,2020-12-11T18:33:25
True,2020-10-21T14:32:17,9ff8e582-3e6e-416e-9ac0-ed798623bf01,bt_edit_tfn,,seed,variant,,How do I add my TFN?,TRIGGER,2020-10-21T14:32:17
True,2021-03-16T15:14:00,4a4ab7d8-398c-4cba-81a0-1161b24acf16,bt_edit_tfn,,seed,variant,['btmarchvariants'],Can I put in the client's tax file number over the desktop?,TRIGGER,2021-03-16T15:14:00
True,2021-03-16T15:14:46,d609aad9-891a-42f0-830d-7125866949c1,bt_edit_tfn,,seed,variant,['btmarchvariants'],How do I change my client's TFN?,TRIGGER,2021-03-16T15:14:46
True,2020-10-21T14:32:17,9bec40e9-237d-4dfd-a99f-5c3a01b3d314,bt_edit_tfn,,seed,variant,,Is there a way for me to put my TFN on my account?,TRIGGER,2020-10-21T14:32:17
True,2021-03-16T15:14:46,91f1ae44-9261-4267-988c-08112fe50146,bt_edit_tfn,,seed,variant,['btmarchvariants'],Where can I add my client's tax file number?,TRIGGER,2021-03-16T15:14:46
True,2021-03-10T16:59:28,af2ee1c9-a69b-4a9e-552e-dj41470b0f7e,bt_edit_tfn,,seed,variant,['btmarchseeds'],How do I amend the client's tax file number?,TRIGGER,2021-03-10T16:59:28
True,2021-03-16T15:14:46,69a7778e-69e4-40c6-b503-ad586c800d70,bt_edit_tfn,,seed,variant,['btmarchvariants'],are we able to add a tax file number for a client online?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,d0993bf3-60cb-433b-9e54-db6eb0f1bbe4,bt_edit_tfn,,seed,variant,['btmarchvariants'],Add TFN for my client,TRIGGER,2021-03-16T15:14:46
True,2020-10-21T14:32:17,ba818517-4bd9-4e5a-a3ee-d46d2d9c711b,bt_edit_tfn,,seed,variant,,How do I change my TFN?,TRIGGER,2020-10-21T14:32:17
True,2021-03-10T16:59:28,2d2ab14b-be94-4236-83a2-18263e157675,bt_edit_tfn,,seed,variant,['btmarchseeds'],change of tax file number,TRIGGER,2021-03-10T16:59:28
True,2020-12-11T18:33:25,468f7e93-5969-4659-b7a9-8311865a1de2,bt_edit_tfn,,seed,variant,['btdecseeds'],I wish to quote my TFN.,TRIGGER,2020-12-11T18:33:25
True,2021-03-10T16:59:28,e28e2d97-1c86-4f1a-8665-fc992cbeea24,bt_edit_tfn,,seed,variant,['btmarchseeds'],Can I amend the TFN on behalf of a client,TRIGGER,2021-03-10T16:59:28
True,2021-03-16T15:14:00,a5959207-3547-40fe-8b4e-00d5a447afba,bt_edit_tfn,,seed,variant,['btmarchvariants'],Does the client need to confirm the TFN on file or can I?,TRIGGER,2021-03-16T15:14:00
True,2020-01-14T00:27:36,3a18ea39-23e9-48f9-9494-5066e4a4ebe7,VpaSessionClose,,seed,variant,,By,TRIGGER,2020-01-14T00:27:36
True,2024-06-27T06:27:02,a94e7260-4c5a-497a-bc0f-fc00033565d5,VpaSessionClose,,seed,variant,['data_sync_addition'],Logout,TRIGGER,2024-06-27T06:27:02
True,2020-01-14T00:27:36,0ab7bd96-bfbf-4026-99ba-3e4956a6bf8b,VpaSessionClose,,seed,variant,,Disconnect,TRIGGER,2020-01-14T00:27:36
True,2020-12-11T18:33:25,32b6ad2a-5fa7-4504-8ee2-05170aee267b,bt_bpay_details,,seed,variant,['btdecseeds'],Where can I find the BPAY details for my account?,TRIGGER,2020-12-11T18:33:25
True,2020-10-21T20:47:48,508a1541-047b-49e5-a3cd-8fb64edeaf1d,bt_bpay_details,,seed,variant,,Where can I find the BPAY details for my account,TRIGGER,2020-10-21T20:47:48
True,2020-10-21T20:47:48,cb7ecc42-cd7d-4b6b-a7fd-3327ef3b0072,bt_bpay_details,,seed,variant,,Need BPAY details for my account,TRIGGER,2020-10-21T20:47:48
True,2020-12-11T18:33:25,3b542b4f-ba85-4bd5-ac78-abaeadcb4e4c,bt_bpay_details,,seed,variant,['btdecseeds'],Can you help me locate my BPAY details?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,aa11bb1a-87e7-4732-8504-abfc5ce82db5,bt_bpay_details,,seed,variant,['btmarchvariants'],"The client wants to make a payment using BPAY, how do they do that",TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,3a640a99-e27f-4eeb-bd99-c9a3c70b3223,bt_bpay_details,,seed,variant,['btmarchvariants'],What are the Bpay references for this account?,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,62a720b2-d195-4edb-8a0f-7ed062e24612,bt_bpay_details,,seed,variant,['btmarchvariants'],where' the client's biller code,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,6cc0f83e-182c-4677-9ea2-1c8a2782d661,bt_bpay_details,,seed,variant,['btdecseeds'],Can you help me navigate to my BPAY details?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,0fe31496-4191-4b21-a2e3-7dd31cc78762,bt_bpay_details,,seed,variant,['btdecseeds'],What are my BPAY details?,TRIGGER,2020-12-11T18:33:25
True,2021-03-16T15:14:46,a381cbfc-39cb-470e-b3bd-8e012d0f448b,bt_bpay_details,,seed,variant,['btmarchvariants'],Where can the client see their Bpay details,TRIGGER,2021-03-16T15:14:46
True,2021-03-16T15:14:46,951532d4-cfbe-4aae-941c-f5140685c95d,bt_bpay_details,,seed,variant,['btmarchvariants'],Can you show the me the Bpay details for this account,TRIGGER,2021-03-16T15:14:46
True,2020-12-11T18:33:25,a6f09a7e-44a4-4ffe-911a-f024d98c178f,bt_bpay_details,,seed,variant,['btdecseeds'],I am having trouble finding my BPAY details.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,4e266396-6f42-43f1-b8c6-4ef7384c8a00,bt_bpay_details,,seed,variant,['btdecseeds'],Is BPAY available on Panorama?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,83a074d2-db90-4302-b206-b756cf4a66d1,bt_bpay_details,,seed,variant,['btdecseeds'],Do I have BPAY details on my account?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,80a2b0dd-7610-4d4e-a03a-222832925425,bt_bpay_details,,seed,variant,['btdecseeds'],In what section can I find my BPAY details?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,25a96d18-4c15-4617-9e0e-3d4d9543f069,bt_bpay_details,,seed,variant,['btdecseeds'],I can't find my BPAY details.,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,3d3045f5-452a-46a7-a88a-c7e6d55b3d82,bt_bpay_details,,seed,variant,['btdecseeds'],Is BPAY available on my account?,TRIGGER,2020-12-11T18:33:25
True,2020-12-11T18:33:25,b15885b8-e0dd-4d2e-b026-a1e33e5ece58,bt_bpay_details,,seed,variant,['btdecseeds'],Would you be able to tell me what my BPAY details are?,TRIGGER,2020-12-11T18:33:25
True,2020-06-09T15:33:29,9e7d78y1-91d7-33a9-y854-f4fcc009b76e,bt_bpay_details,,seed,variant,,What are the BPAY details for my account?,TRIGGER,2020-06-09T15:33:29
True,2020-10-21T20:47:48,922a17b5-4884-440e-9291-cf83e3bb257c,bt_bpay_details,,seed,variant,,how can I get the BPAY number  for my account,TRIGGER,2020-10-21T20:47:48
True,2021-03-11T13:37:39,9a050206-acc3-4e41-b8c3-61b1e9bdae02,bt_insurance_optin,,seed,variant,['nid_05-2021'],I have elected to retain my insurance cover and pushed the submit button but i am only getting the revolving blue progress line,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,743715bc-3ba8-4ae2-8e3a-3f58fe86c8b6,bt_insurance_optin,,seed,variant,['nid_05-2021'],I want to opt into my insurance,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,3d10756d-5517-45ff-9761-4e91f36cdf94,bt_insurance_optin,,seed,variant,['nid_05-2021'],Why will my insurance not renew?,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,14e766ba-2c54-4c86-98a2-f628e11883a5,bt_insurance_optin,,seed,variant,['nid_05-2021'],How can i opt in insurance?,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,a7d7019c-eb15-47a0-a8b8-be93b87ed128,bt_insurance_optin,,seed,variant,['nid_05-2021'],Problems with insurance renewal,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,41b50c74-60de-4944-abec-b6724e9ecdee,bt_insurance_optin,,seed,variant,['nid_05-2021'],I'm trying to renew my insurance,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,4b5ce081-bcf9-4661-9cc0-5c41b3042d9e,bt_insurance_optin,,seed,variant,['nid_05-2021'],Insurance opt-in,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,0663bca2-1a28-416b-a270-5edf75df21c9,bt_insurance_optin,,seed,variant,['nid_05-2021'],How to opt-in for insurance,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,2d783feb-e313-4efd-bcc6-68f0d62e06af,bt_insurance_optin,,seed,variant,['nid_05-2021'],I can't submit my insurance renewal,TRIGGER,2021-03-11T13:37:39
True,2021-03-11T13:37:39,9de5ae6a-58b4-4b98-9870-4bc0fc302984,bt_insurance_optin,,seed,variant,['nid_05-2021'],I have opted in for insurance but after hitting the submit button there is no response,TRIGGER,2021-03-11T13:37:39
True,2020-01-13T22:22:57,cc2d448c-964a-44da-9b13-6e3956346120,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What can I do if I forget my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,2da55bfd-8b73-4016-b147-8356e3f83d9b,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",How to forget bankname username and password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,ea55a6c8-4a6f-4158-a5fb-a26c22ee11eb,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What do I do if I don't remember my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,24a27a8c-88d9-4577-bced-25489f3af97f,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",i want to activate my bankname account but i forget my user name and password plz help me quickly thanku,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,7cbac447-4a10-4442-9ff0-37057830f100,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",How does one change password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,fcf141d6-e490-484d-ae85-6fc7a635584a,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",help my username and password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,caa48791-b629-412f-8773-9317ee77be57,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",how to retrieve my user ID and password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,87adefc8-cc7c-4546-917b-19800f151ab5,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",dB's app new install my old username password missing how do new login,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,261852f3-d78b-4a77-93df-3d67f82a62c3,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",Can you explain how to change my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,fd368336-2f22-49ac-8605-999bfa561238,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I need to update my password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,79f0ef6c-66fa-4981-a7b6-95ae3179e747,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I can't get my I'd be password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,99532114-822e-4673-978b-05bb48f6fe49,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",my username and password not accept,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,069b675b-6a50-42c1-abca-779aa20801ab,bt_forgot_username_password,,seed,variant,['happy'],I can't login to my account because I forgot my user name and passward,TRIGGER,2023-04-10T16:54:53
True,2020-01-13T22:22:58,4de2cba9-e461-45db-8b47-00af470570dd,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",password invalid sho,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,156d27fa-1dfb-40f2-a65f-14666ec27d5f,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",Help me change my password.,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,713fa4f4-40e5-4382-b070-cb2d5da8bcb6,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",How can I edit my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,7c4c4142-9467-4fcf-b4a2-4d3d5d3ab71e,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']","If i want my password changed, how do i do that?",TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,66a72ad7-73cc-4b78-9035-50381d83967b,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",i forgot my username and password also,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,80bd8373-8cb5-4a0e-b4a3-ebe4067feef3,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I doesn't have I'd and password. pl told me how can get,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,775c96e1-436b-4a51-983b-c68c6e745f12,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I want forgot my username and password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,0307e6a9-211b-42ef-b46b-d1ac9210b1e5,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",if my password is forgotten what should I do?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,9e168fdf-a54b-4a6c-aecb-af9ee9511828,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I need to change my password right now,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,7305eeaa-6e73-4d32-8d7c-5ab332bb236c,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I did that but unable to get my I'd and password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,d9293810-66f0-49d0-b7f8-6f52ca714ff7,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What are the procedures for changing a password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,7098ad14-2f64-4d65-8fb2-92c03139c3b7,bt_forgot_username_password,,seed,variant,['happy'],what is my username and passwor,TRIGGER,2020-01-13T22:22:58
True,2020-01-13T22:22:57,2847ff14-cf24-42c7-92c6-ecaa8544f641,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",Password please,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,13407a53-7563-4b88-b088-5be5a45bbe49,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",How can I change my account password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,20de9524-b212-42e7-97cc-d871a72fb933,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",Am I able to choose a new password?,TRIGGER,2021-10-28T13:45:18
True,2020-06-09T15:34:00,32f737fe-b75a-4204-8899-6cbe1ca276dd,bt_forgot_username_password,,seed,variant,['merged_from_bt_reset_password'],How do I reset password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,e67984fb-dd68-4b99-8169-d3703b9fc040,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I am registering with my mobile number and e-mail address but at end asking my username and password..,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,87e737c1-172b-4f09-910f-794a8b29b9ed,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",How can I change my password now?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,9bb82b84-7944-46b0-bac0-9a9021f76f86,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']","If i want my password changed, how can i do that?",TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,ab4a2076-5a45-4f50-b81a-63984c04e6c1,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What is the way to alter my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,3bee2c0b-fa52-4bed-8ff4-6e09f52b9289,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",Where do I change a password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,f8b9f5a3-d7d5-4308-a360-77a7734a6247,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I am not able to get my username and password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,b28cd10b-bfdc-41a8-8dc7-bd2814871745,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",my username and password not Rest,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,a8021487-5ec8-474e-b92e-a981002d2180,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What occurs should I not be able to recall my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,0f34e7dc-2c4c-43ea-a8f2-6d86018bc45c,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",how to find user name and password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,3ae9d4fb-e2fe-4cbd-a9a0-20c0535ac237,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",but i have not recieved any password or username till now to login bankname app,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,72c426e9-8811-45c1-aa81-3de6b8d23a8b,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What are the procedures and ramifications if my password is forgotten?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,a3e1e3da-d2a2-4e03-b3c8-41246a046967,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What happens if I do not remember my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,9190d7e1-e52c-4286-8e2a-9a4dae96cd07,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",Tell me what to do if I forget password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,807726cd-42f0-47a6-8ab6-45bd90807393,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What can I do if I forget my password for the account?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,9ba87f80-9281-4101-84eb-0e0399ea22a0,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",i m unable to open my account i forget my id and password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,b556fd31-8d88-4b8a-9e43-5710317c2abd,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",How do I unlock my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,f3f6fa7d-74fc-4408-9e40-715a3eb7d86e,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What are the steps to follow for changing my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,dfd148bc-35f8-4c89-906a-151c3a291661,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",I forget my username and password and after that i click on,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,cb2f4d48-c5ae-4686-bdd3-8e0ebf963afc,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",it doesnot update mynew password,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,f7c2b4f2-1822-4ffb-954e-e8ad33d8fa36,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",What is the method to change my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,50628592-3918-44d7-9112-4c299cd657d0,bt_forgot_username_password,,seed,variant,['happy'],srr i dont finding my account i forget my user name &passward,TRIGGER,2023-04-10T16:54:53
True,2020-01-13T22:22:57,e31d8cfa-0c4f-4107-aadb-7b964dee4ef0,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",How do i go about changing my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:57,b1b50e14-3353-4de4-af5e-be37fd2ff3ab,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",How am I able to change my password?,TRIGGER,2021-10-28T13:45:18
True,2020-01-13T22:22:58,979a08c6-dbad-4ea2-a18f-c502ca26a21c,bt_forgot_username_password,,seed,variant,"['happy', 'merged_from_bt_reset_password']",how I get open app bcz I forget username password,TRIGGER,2021-10-28T13:45:18
